Global frequency set at 1000000000000 ticks per second
7695044000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7695084000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7695124000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7695164000: system.mem_ctrl: Hit in Host Cache: 0x9b24c
7695204000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7695244000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7695284000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7695324000: system.mem_ctrl: Hit in Host Cache: 0x9db10
7695364000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7695404000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7695444000: system.mem_ctrl: Hit in Host Cache: 0x7b4c8
7695484000: system.mem_ctrl: Hit in Host Cache: 0x7b450
7695524000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7695564000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7695604000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7695644000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7695684000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7695724000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7695764000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7695804000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7695844000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7695884000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7695924000: system.mem_ctrl: Hit in Host Cache: 0x7b470
7695964000: system.mem_ctrl: Hit in Host Cache: 0xb2d70
7696005000: system.mem_ctrl: Hit in Host Cache: 0x7b470
7696045000: system.mem_ctrl: Hit in Host Cache: 0xb2d48
7696085000: system.mem_ctrl: Hit in Host Cache: 0x7cac8
7696125000: system.mem_ctrl: Hit in Host Cache: 0x7cad0
7696165000: system.mem_ctrl: Hit in Host Cache: 0xb2d58
7696205000: system.mem_ctrl: Hit in Host Cache: 0x7cad0
7696245000: system.mem_ctrl: Hit in Host Cache: 0x7cad0
7696285000: system.mem_ctrl: Hit in Host Cache: 0x7cad8
7696325000: system.mem_ctrl: Hit in Host Cache: 0x7cad8
7696365000: system.mem_ctrl: Hit in Host Cache: 0x7cad8
7696405000: system.mem_ctrl: Hit in Host Cache: 0x7cae0
7696445000: system.mem_ctrl: Hit in Host Cache: 0x7cae0
7696485000: system.mem_ctrl: Hit in Host Cache: 0x7ca00
7696525000: system.mem_ctrl: Hit in Host Cache: 0x7ca08
7696565000: system.mem_ctrl: Hit in Host Cache: 0x7ca08
7696605000: system.mem_ctrl: Hit in Host Cache: 0x7ca10
7696645000: system.mem_ctrl: Hit in Host Cache: 0x7ca10
7696685000: system.mem_ctrl: Hit in Host Cache: 0x7ca10
7696725000: system.mem_ctrl: Hit in Host Cache: 0x7ca18
7696765000: system.mem_ctrl: Hit in Host Cache: 0x7ca18
7696805000: system.mem_ctrl: Hit in Host Cache: 0xb2d70
7696845000: system.mem_ctrl: Hit in Host Cache: 0x7ca18
7696885000: system.mem_ctrl: Hit in Host Cache: 0x7ca20
7696925000: system.mem_ctrl: Hit in Host Cache: 0x7ca20
7696965000: system.mem_ctrl: Hit in Host Cache: 0x7ca20
7697005000: system.mem_ctrl: Hit in Host Cache: 0x7ca28
7697045000: system.mem_ctrl: Hit in Host Cache: 0xb2d50
7697085000: system.mem_ctrl: Hit in Host Cache: 0xb2d50
7697126000: system.mem_ctrl: Hit in Host Cache: 0x7ca28
7697166000: system.mem_ctrl: Hit in Host Cache: 0x7ca28
7697206000: system.mem_ctrl: Hit in Host Cache: 0x7ca30
7697246000: system.mem_ctrl: Hit in Host Cache: 0x7ca30
7697286000: system.mem_ctrl: Hit in Host Cache: 0x7ca30
7697326000: system.mem_ctrl: Hit in Host Cache: 0x7ca38
7697366000: system.mem_ctrl: Hit in Host Cache: 0x7ca38
7697406000: system.mem_ctrl: Hit in Host Cache: 0x7ca38
7697446000: system.mem_ctrl: Hit in Host Cache: 0xb2d58
7697487000: system.mem_ctrl: Hit in Host Cache: 0x7ca38
7697527000: system.mem_ctrl: Hit in Host Cache: 0x7ca40
7697567000: system.mem_ctrl: Hit in Host Cache: 0x7ca40
7697607000: system.mem_ctrl: Hit in Host Cache: 0xb2d48
7697648000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7697688000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7697728000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7697768000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7697808000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7697848000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7697888000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7697928000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7697968000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7698008000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7698048000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7698088000: system.mem_ctrl: Hit in Host Cache: 0x7b438
7698128000: system.mem_ctrl: Hit in Host Cache: 0x7b438
7698168000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7698208000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7698248000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7698288000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7698328000: system.mem_ctrl: Hit in Host Cache: 0x9b24c
7698368000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7698408000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7698448000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7698488000: system.mem_ctrl: Hit in Host Cache: 0x9db14
7698528000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7698568000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7698608000: system.mem_ctrl: Hit in Host Cache: 0x7b4c8
7698648000: system.mem_ctrl: Hit in Host Cache: 0x7b450
7698688000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7698728000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7698768000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7698808000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7698848000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7698888000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7698928000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7698968000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7699008000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7699048000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7699088000: system.mem_ctrl: Hit in Host Cache: 0x7b470
7699128000: system.mem_ctrl: Hit in Host Cache: 0xb2d78
7699169000: system.mem_ctrl: Hit in Host Cache: 0x7b470
7699209000: system.mem_ctrl: Hit in Host Cache: 0xb2d48
7699249000: system.mem_ctrl: Hit in Host Cache: 0x7ca40
7699289000: system.mem_ctrl: Hit in Host Cache: 0x7ca48
7699329000: system.mem_ctrl: Hit in Host Cache: 0xb2d58
7699369000: system.mem_ctrl: Hit in Host Cache: 0x7ca48
7699409000: system.mem_ctrl: Hit in Host Cache: 0xb2d78
7699449000: system.mem_ctrl: Hit in Host Cache: 0x7ca48
7699489000: system.mem_ctrl: Hit in Host Cache: 0x7ca50
7699529000: system.mem_ctrl: Hit in Host Cache: 0xb2dc0
7699569000: system.mem_ctrl: Hit in Host Cache: 0x7ca50
7699609000: system.mem_ctrl: Hit in Host Cache: 0xb2dc8
7699649000: system.mem_ctrl: Hit in Host Cache: 0x7ca58
7699689000: system.mem_ctrl: Hit in Host Cache: 0x7ca58
7699729000: system.mem_ctrl: Hit in Host Cache: 0x7ca58
7699769000: system.mem_ctrl: Hit in Host Cache: 0x7ca60
7699809000: system.mem_ctrl: Hit in Host Cache: 0x7cb10
7699849000: system.mem_ctrl: Hit in Host Cache: 0x7cb10
7699889000: system.mem_ctrl: Hit in Host Cache: 0x7cb18
7699929000: system.mem_ctrl: Hit in Host Cache: 0x7cb18
7699969000: system.mem_ctrl: Hit in Host Cache: 0x7cb20
7700009000: system.mem_ctrl: Hit in Host Cache: 0x7cb20
7700049000: system.mem_ctrl: Hit in Host Cache: 0xb2dc8
7700090000: system.mem_ctrl: Hit in Host Cache: 0x7cb20
7700130000: system.mem_ctrl: Hit in Host Cache: 0x7cb28
7700170000: system.mem_ctrl: Hit in Host Cache: 0x7ca80
7700210000: system.mem_ctrl: Hit in Host Cache: 0x7ca80
7700250000: system.mem_ctrl: Hit in Host Cache: 0x7ca80
7700290000: system.mem_ctrl: Hit in Host Cache: 0x7ca88
7700330000: system.mem_ctrl: Hit in Host Cache: 0x7ca88
7700370000: system.mem_ctrl: Hit in Host Cache: 0x9db28
7700410000: system.mem_ctrl: Hit in Host Cache: 0x7ca88
7700450000: system.mem_ctrl: Hit in Host Cache: 0x7ca90
7700490000: system.mem_ctrl: Hit in Host Cache: 0x7ca90
7700530000: system.mem_ctrl: Hit in Host Cache: 0x7ca98
7700570000: system.mem_ctrl: Hit in Host Cache: 0x9db2c
7700610000: system.mem_ctrl: Hit in Host Cache: 0x7ca98
7700650000: system.mem_ctrl: Hit in Host Cache: 0x7ca98
7700690000: system.mem_ctrl: Hit in Host Cache: 0x7caa0
7700730000: system.mem_ctrl: Hit in Host Cache: 0x7caa0
7700770000: system.mem_ctrl: Hit in Host Cache: 0x7caa0
7700810000: system.mem_ctrl: Hit in Host Cache: 0x7caa8
7700850000: system.mem_ctrl: Hit in Host Cache: 0x7caa8
7700890000: system.mem_ctrl: Hit in Host Cache: 0x7caa8
7700930000: system.mem_ctrl: Hit in Host Cache: 0x7cab0
7700970000: system.mem_ctrl: Hit in Host Cache: 0x7cab0
7701010000: system.mem_ctrl: Hit in Host Cache: 0xb2d68
7701050000: system.mem_ctrl: Hit in Host Cache: 0x7cab0
7701090000: system.mem_ctrl: Hit in Host Cache: 0x7cab8
7701130000: system.mem_ctrl: Hit in Host Cache: 0x7cab8
7701170000: system.mem_ctrl: Hit in Host Cache: 0x7cab8
7701210000: system.mem_ctrl: Hit in Host Cache: 0x7cac0
7701250000: system.mem_ctrl: Hit in Host Cache: 0x7cac0
7701290000: system.mem_ctrl: Hit in Host Cache: 0xb2d58
7701331000: system.mem_ctrl: Hit in Host Cache: 0x7cac0
7701371000: system.mem_ctrl: Hit in Host Cache: 0x7cac8
7701411000: system.mem_ctrl: Hit in Host Cache: 0xb2d48
7701452000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7701492000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7701532000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7701572000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7701612000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7701652000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7701692000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7701732000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7701772000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7701812000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7701852000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7701892000: system.mem_ctrl: Hit in Host Cache: 0x7b438
7701932000: system.mem_ctrl: Hit in Host Cache: 0x7b438
7701972000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7702012000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7702052000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7702092000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7702132000: system.mem_ctrl: Hit in Host Cache: 0x9b24c
7702172000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7702212000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7702252000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7702292000: system.mem_ctrl: Hit in Host Cache: 0x9db30
7702332000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7702372000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7702412000: system.mem_ctrl: Hit in Host Cache: 0x7b4c8
7702452000: system.mem_ctrl: Hit in Host Cache: 0x7b450
7702492000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7702532000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7702572000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7702612000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7702652000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7702692000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7702732000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7702772000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7702812000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7702852000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7702892000: system.mem_ctrl: Hit in Host Cache: 0x7b470
7702932000: system.mem_ctrl: Hit in Host Cache: 0xb2d70
7702973000: system.mem_ctrl: Hit in Host Cache: 0x7b470
7703013000: system.mem_ctrl: Hit in Host Cache: 0xb2d48
7703053000: system.mem_ctrl: Hit in Host Cache: 0x7cac8
7703093000: system.mem_ctrl: Hit in Host Cache: 0x7cad0
7703133000: system.mem_ctrl: Hit in Host Cache: 0xb2d58
7703173000: system.mem_ctrl: Hit in Host Cache: 0x7cad0
7703213000: system.mem_ctrl: Hit in Host Cache: 0x7cad0
7703253000: system.mem_ctrl: Hit in Host Cache: 0x7cad8
7703293000: system.mem_ctrl: Hit in Host Cache: 0x7cad8
7703333000: system.mem_ctrl: Hit in Host Cache: 0x7cad8
7703373000: system.mem_ctrl: Hit in Host Cache: 0x7cae0
7703413000: system.mem_ctrl: Hit in Host Cache: 0x7cae0
7703453000: system.mem_ctrl: Hit in Host Cache: 0x7ca00
7703493000: system.mem_ctrl: Hit in Host Cache: 0x7ca08
7703533000: system.mem_ctrl: Hit in Host Cache: 0x7ca08
7703573000: system.mem_ctrl: Hit in Host Cache: 0x7ca10
7703613000: system.mem_ctrl: Hit in Host Cache: 0x7ca10
7703653000: system.mem_ctrl: Hit in Host Cache: 0x7ca10
7703693000: system.mem_ctrl: Hit in Host Cache: 0x7ca18
7703733000: system.mem_ctrl: Hit in Host Cache: 0x7ca18
7703773000: system.mem_ctrl: Hit in Host Cache: 0xb2d70
7703813000: system.mem_ctrl: Hit in Host Cache: 0x7ca18
7703853000: system.mem_ctrl: Hit in Host Cache: 0x7ca20
7703893000: system.mem_ctrl: Hit in Host Cache: 0x7ca20
7703933000: system.mem_ctrl: Hit in Host Cache: 0x7ca20
7703973000: system.mem_ctrl: Hit in Host Cache: 0x7ca28
7704013000: system.mem_ctrl: Hit in Host Cache: 0xb2d50
7704053000: system.mem_ctrl: Hit in Host Cache: 0xb2d50
7704094000: system.mem_ctrl: Hit in Host Cache: 0x7ca28
7704134000: system.mem_ctrl: Hit in Host Cache: 0x7ca28
7704174000: system.mem_ctrl: Hit in Host Cache: 0x7ca30
7704214000: system.mem_ctrl: Hit in Host Cache: 0x7ca30
7704254000: system.mem_ctrl: Hit in Host Cache: 0x7ca30
7704294000: system.mem_ctrl: Hit in Host Cache: 0x7ca38
7704334000: system.mem_ctrl: Hit in Host Cache: 0x7ca38
7704374000: system.mem_ctrl: Hit in Host Cache: 0x7ca38
7704414000: system.mem_ctrl: Hit in Host Cache: 0xb2d58
7704455000: system.mem_ctrl: Hit in Host Cache: 0x7ca38
7704495000: system.mem_ctrl: Hit in Host Cache: 0x7ca40
7704535000: system.mem_ctrl: Hit in Host Cache: 0x7ca40
7704575000: system.mem_ctrl: Hit in Host Cache: 0xb2d48
7704616000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7704656000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7704696000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7704736000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7704776000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7704816000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7704856000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7704896000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7704936000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7704976000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7705016000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7705056000: system.mem_ctrl: Hit in Host Cache: 0x7b438
7705096000: system.mem_ctrl: Hit in Host Cache: 0x7b438
7705136000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7705176000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7705216000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7705256000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7705296000: system.mem_ctrl: Hit in Host Cache: 0x9b24c
7705336000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7705376000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7705416000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7705456000: system.mem_ctrl: Hit in Host Cache: 0x9db34
7705496000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7705536000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7705576000: system.mem_ctrl: Hit in Host Cache: 0x7b4c8
7705616000: system.mem_ctrl: Hit in Host Cache: 0x7b450
7705656000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7705696000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7705736000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7705776000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7705816000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7705856000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7705896000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7705936000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7705976000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7706016000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7706056000: system.mem_ctrl: Hit in Host Cache: 0x7b470
7706096000: system.mem_ctrl: Hit in Host Cache: 0xb2d78
7706137000: system.mem_ctrl: Hit in Host Cache: 0x7b470
7706177000: system.mem_ctrl: Hit in Host Cache: 0xb2d48
7706217000: system.mem_ctrl: Hit in Host Cache: 0x7ca40
7706257000: system.mem_ctrl: Hit in Host Cache: 0x7ca48
7706297000: system.mem_ctrl: Hit in Host Cache: 0xb2d58
7706337000: system.mem_ctrl: Hit in Host Cache: 0x7ca48
7706377000: system.mem_ctrl: Hit in Host Cache: 0xb2d78
7706417000: system.mem_ctrl: Hit in Host Cache: 0x7ca48
7706457000: system.mem_ctrl: Hit in Host Cache: 0x7ca50
7706497000: system.mem_ctrl: Hit in Host Cache: 0xb2dc0
7706537000: system.mem_ctrl: Hit in Host Cache: 0x7ca50
7706577000: system.mem_ctrl: Hit in Host Cache: 0xb2dc8
7706617000: system.mem_ctrl: Hit in Host Cache: 0x7ca58
7706657000: system.mem_ctrl: Hit in Host Cache: 0x7ca58
7706697000: system.mem_ctrl: Hit in Host Cache: 0x7ca58
7706737000: system.mem_ctrl: Hit in Host Cache: 0x7ca60
7706777000: system.mem_ctrl: Hit in Host Cache: 0x7cb10
7706817000: system.mem_ctrl: Hit in Host Cache: 0x7cb10
7706857000: system.mem_ctrl: Hit in Host Cache: 0x7cb18
7706897000: system.mem_ctrl: Hit in Host Cache: 0x7cb18
7706937000: system.mem_ctrl: Hit in Host Cache: 0x7cb20
7706977000: system.mem_ctrl: Hit in Host Cache: 0x7cb20
7707017000: system.mem_ctrl: Hit in Host Cache: 0xb2dc8
7707058000: system.mem_ctrl: Hit in Host Cache: 0x7cb20
7707098000: system.mem_ctrl: Hit in Host Cache: 0x7cb28
7707138000: system.mem_ctrl: Hit in Host Cache: 0x7ca80
7707178000: system.mem_ctrl: Hit in Host Cache: 0x7ca80
7707218000: system.mem_ctrl: Hit in Host Cache: 0x7ca80
7707258000: system.mem_ctrl: Hit in Host Cache: 0x7ca88
7707298000: system.mem_ctrl: Hit in Host Cache: 0x7ca88
7707338000: system.mem_ctrl: Hit in Host Cache: 0x9db48
7707378000: system.mem_ctrl: Hit in Host Cache: 0x7ca88
7707418000: system.mem_ctrl: Hit in Host Cache: 0x7ca90
7707458000: system.mem_ctrl: Hit in Host Cache: 0x7ca90
7707498000: system.mem_ctrl: Hit in Host Cache: 0x7ca98
7707538000: system.mem_ctrl: Hit in Host Cache: 0x9db4c
7707578000: system.mem_ctrl: Hit in Host Cache: 0x7ca98
7707618000: system.mem_ctrl: Hit in Host Cache: 0x7ca98
7707658000: system.mem_ctrl: Hit in Host Cache: 0x7caa0
7707698000: system.mem_ctrl: Hit in Host Cache: 0x7caa0
7707738000: system.mem_ctrl: Hit in Host Cache: 0x7caa0
7707778000: system.mem_ctrl: Hit in Host Cache: 0x7caa8
7707818000: system.mem_ctrl: Hit in Host Cache: 0x7caa8
7707858000: system.mem_ctrl: Hit in Host Cache: 0x7caa8
7707898000: system.mem_ctrl: Hit in Host Cache: 0x7cab0
7707938000: system.mem_ctrl: Hit in Host Cache: 0x7cab0
7707978000: system.mem_ctrl: Hit in Host Cache: 0xb2d68
7708018000: system.mem_ctrl: Hit in Host Cache: 0x7cab0
7708058000: system.mem_ctrl: Hit in Host Cache: 0x7cab8
7708098000: system.mem_ctrl: Hit in Host Cache: 0x7cab8
7708138000: system.mem_ctrl: Hit in Host Cache: 0x7cab8
7708178000: system.mem_ctrl: Hit in Host Cache: 0x7cac0
7708218000: system.mem_ctrl: Hit in Host Cache: 0x7cac0
7708258000: system.mem_ctrl: Hit in Host Cache: 0xb2d58
7708299000: system.mem_ctrl: Hit in Host Cache: 0x7cac0
7708339000: system.mem_ctrl: Hit in Host Cache: 0x7cac8
7708379000: system.mem_ctrl: Hit in Host Cache: 0xb2d48
7708420000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7708460000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7708500000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7708540000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7708580000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7708620000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7708660000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7708700000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7708740000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7708780000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7708820000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7708860000: system.mem_ctrl: Hit in Host Cache: 0x7b438
7708900000: system.mem_ctrl: Hit in Host Cache: 0x7b438
7708940000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7708980000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7709020000: system.mem_ctrl: Hit in Host Cache: 0x7b440
7709060000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7709100000: system.mem_ctrl: Hit in Host Cache: 0x9b24c
7709140000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7709180000: system.mem_ctrl: Hit in Host Cache: 0x7b448
7709220000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7709260000: system.mem_ctrl: Hit in Host Cache: 0x9db50
7709300000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7709340000: system.mem_ctrl: Hit in Host Cache: 0x7b4c0
7709380000: system.mem_ctrl: Hit in Host Cache: 0x7b4c8
7709420000: system.mem_ctrl: Hit in Host Cache: 0x7b450
7709460000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7709500000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7709540000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7709580000: system.mem_ctrl: Hit in Host Cache: 0x7b458
7709620000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7709660000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7709700000: system.mem_ctrl: Hit in Host Cache: 0x7b460
7709740000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7709780000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7709820000: system.mem_ctrl: Hit in Host Cache: 0x7b468
7709860000: system.mem_ctrl: Hit in Host Cache: 0x7b470
7709900000: system.mem_ctrl: Hit in Host Cache: 0xb2d70
7709941000: system.mem_ctrl: Hit in Host Cache: 0x7b470
7709981000: system.mem_ctrl: Hit in Host Cache: 0xb2d48
7710021000: system.mem_ctrl: Hit in Host Cache: 0x7cac8
7710061000: system.mem_ctrl: Hit in Host Cache: 0x7cad0
7710101000: system.mem_ctrl: Hit in Host Cache: 0xb2d58
7710141000: system.mem_ctrl: Hit in Host Cache: 0x7cad0
7710181000: system.mem_ctrl: Hit in Host Cache: 0x7cad0
7710221000: system.mem_ctrl: Hit in Host Cache: 0x7cad8
7710261000: system.mem_ctrl: Hit in Host Cache: 0x7cad8
7710301000: system.mem_ctrl: Hit in Host Cache: 0x7cad8
7710341000: system.mem_ctrl: Hit in Host Cache: 0x7cae0
7710381000: system.mem_ctrl: Hit in Host Cache: 0x7cae0
7710421000: system.mem_ctrl: Hit in Host Cache: 0x7ca00
7710461000: system.mem_ctrl: Hit in Host Cache: 0x7ca08
7710501000: system.mem_ctrl: Hit in Host Cache: 0x7ca08
7710541000: system.mem_ctrl: Hit in Host Cache: 0x7ca10
7710581000: system.mem_ctrl: Hit in Host Cache: 0x7ca10
7710621000: system.mem_ctrl: Hit in Host Cache: 0x7ca10
7710661000: system.mem_ctrl: Hit in Host Cache: 0x7ca18
7710701000: system.mem_ctrl: Hit in Host Cache: 0x7ca18
7710741000: system.mem_ctrl: Hit in Host Cache: 0xb2d70
7710781000: system.mem_ctrl: Hit in Host Cache: 0x7ca18
7710821000: system.mem_ctrl: Hit in Host Cache: 0x7ca20
7710861000: system.mem_ctrl: Hit in Host Cache: 0x7ca20
7710901000: system.mem_ctrl: Hit in Host Cache: 0x7ca20
7710941000: system.mem_ctrl: Hit in Host Cache: 0x7ca28
7710981000: system.mem_ctrl: Hit in Host Cache: 0xb2d50
7711021000: system.mem_ctrl: Hit in Host Cache: 0xb2d50
7711062000: system.mem_ctrl: Hit in Host Cache: 0x7ca28
7711102000: system.mem_ctrl: Hit in Host Cache: 0x7ca28
7711142000: system.mem_ctrl: Hit in Host Cache: 0x7ca30
7711182000: system.mem_ctrl: Hit in Host Cache: 0x7ca30
7711222000: system.mem_ctrl: Hit in Host Cache: 0x7ca30
7711262000: system.mem_ctrl: Hit in Host Cache: 0x7ca38
7711302000: system.mem_ctrl: Hit in Host Cache: 0x7ca38
7711342000: system.mem_ctrl: Hit in Host Cache: 0x7ca38
7711382000: system.mem_ctrl: Hit in Host Cache: 0xb2d58
7711423000: system.mem_ctrl: Hit in Host Cache: 0x7ca38
7711463000: system.mem_ctrl: Hit in Host Cache: 0x7ca40
7711503000: system.mem_ctrl: Hit in Host Cache: 0x7ca40
7711543000: system.mem_ctrl: Hit in Host Cache: 0xb2d48
7711584000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7711624000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7711664000: system.mem_ctrl: Hit in Host Cache: 0x7b420
7711704000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7711744000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7711784000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7711824000: system.mem_ctrl: Hit in Host Cache: 0x7b428
7711864000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7711904000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7711944000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7711984000: system.mem_ctrl: Hit in Host Cache: 0x7b430
7712024000: system.mem_ctrl: Hit in Host Cache: 0x7b438
7712064000: system.mem_ctrl: Hit in Host Cache: 0x7b438
7712104000: system.mem_ctrl: Hit in Host Cache: 0x7b440
